Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
priam,com.netflix.priam.identity,FakeMembership,2,0,9,9,31,9,0,1,0.5555555555555556,0,0
priam,com.netflix.priam.identity,FakePriamInstanceFactory,2,0,6,6,32,6,0,1,0.0,2,2
priam,com.netflix.priam.identity.token,ITokenRetriever,0,0,4,0,15,4,1,0,-1.0,4,0
priam,com.netflix.priam.identity.token,TokenRetriever,13,1,20,9,224,43,0,1,0.1,2,8
priam,com.netflix.priam.identity.token,TokenRetrieverUtils,7,0,14,13,125,21,0,0,0.5,5,5
priam,com.netflix.priam.identity.token,TokenInformation,2,0,5,5,23,7,0,0,0.4,3,2
priam,com.netflix.priam.identity.token,InferredTokenOwnership,2,0,4,4,17,4,0,0,0.5,1,1
priam,com.netflix.priam.identity.token,GossipParseException,1,0,3,3,15,3,0,0,1.0,0,0
priam,com.netflix.priam.identity.token,AssignedTokenRetrieverTest,2,2,8,5,167,8,0,0,0.0,0,10
priam,com.netflix.priam.identity.token,TokenRetrieverTest,6,0,30,23,365,31,0,0,0.0,0,8
priam,com.netflix.priam.identity.token,TokenRetrieverUtilsTest,5,0,8,5,112,8,0,0,0.375,0,3
priam,com.netflix.priam.merics,BackupMetrics,13,2,20,20,83,20,0,0,0.0,15,1
priam,com.netflix.priam.merics,CassMonitorMetrics,7,0,8,8,37,8,0,0,0.0,7,1
priam,com.netflix.priam.merics,CompactionMeasurement,2,0,3,3,16,3,0,1,0.0,1,1
priam,com.netflix.priam.merics,IMeasurement,0,0,2,0,7,2,2,0,-1.0,1,0
priam,com.netflix.priam.merics,Metrics,1,0,0,0,6,0,0,0,-1.0,5,0
priam,com.netflix.priam.merics,NodeToolFlushMeasurement,2,0,3,3,16,3,0,1,0.0,1,1
priam,com.netflix.priam.notification,AWSSnsNotificationService,4,0,3,3,42,6,0,1,0.0,0,4
priam,com.netflix.priam.notification,BackupNotificationMgr,8,0,6,3,105,12,0,0,0.0,13,6
priam,com.netflix.priam.notification,INotificationService,0,0,1,0,10,1,1,0,-1.0,2,0
priam,com.netflix.priam.notification,TestBackupNotificationMgr,4,0,8,8,226,11,0,0,0.0,0,5
priam,com.netflix.priam,PriamServer,12,0,8,7,68,11,0,0,0.375,5,14
priam,com.netflix.priam,TestModule,0,0,1,0,14,1,0,0,-1.0,0,13
priam,com.netflix.priam.resources,BackupServlet,13,0,10,9,116,17,0,0,0.0,1,4
priam,com.netflix.priam.resources,BackupServletV2,10,0,8,8,64,10,0,0,0.0,1,7
priam,com.netflix.priam.resources,CassandraAdmin,10,0,25,25,344,31,0,0,0.08,0,7
priam,com.netflix.priam.resources,CassandraConfig,4,0,8,8,103,12,0,0,0.0,1,3
priam,com.netflix.priam.resources,PriamConfig,2,0,5,4,58,8,0,0,0.0,1,2
priam,com.netflix.priam.resources,PriamInstanceResource,4,0,7,5,66,8,0,0,0.0,2,5
priam,com.netflix.priam.resources,RestoreServlet,3,0,3,3,18,3,0,0,0.0,2,3
priam,com.netflix.priam.resources,SecurityGroupAdmin,3,0,3,3,33,5,0,0,0.0,0,1
priam,com.netflix.priam.resources,BackupServletTest,6,0,5,4,90,5,0,0,0.0,0,7
priam,com.netflix.priam.resources,BackupServletV2Test,14,0,15,10,208,15,0,0,0.0,1,10
priam,com.netflix.priam.resources,CassandraConfigTest,4,0,15,15,218,15,0,0,0.0,0,6
priam,com.netflix.priam.resources,PriamConfigTest,3,0,3,3,64,3,0,0,0.0,0,4
priam,com.netflix.priam.resources,PriamInstanceResourceTest,7,0,7,7,118,7,0,0,0.0,0,5
priam,com.netflix.priam.restore,AbstractRestore,18,0,13,7,174,31,2,1,0.15384615384615385,1,14
priam,com.netflix.priam.restore,BoundedList,1,0,2,1,13,3,0,0,0.0,1,0
priam,com.netflix.priam.restore,AwsCrossAccountCryptographyRestoreStrategy,2,1,2,2,13,2,0,3,0.0,1,12
priam,com.netflix.priam.restore,EncryptedRestoreBase,7,0,4,2,77,16,3,2,0.0,0,13
priam,com.netflix.priam.restore,EncryptedRestoreStrategy,2,1,2,2,10,2,0,3,0.0,1,12
priam,com.netflix.priam.restore,GoogleCryptographyRestoreStrategy,2,1,2,2,13,2,0,3,0.0,1,12
priam,com.netflix.priam.restore,IPostRestoreHook,0,0,2,0,7,2,1,0,-1.0,8,0
priam,com.netflix.priam.restore,IRestoreStrategy,0,0,0,0,2,0,1,0,-1.0,0,0
priam,com.netflix.priam.restore,PostRestoreHook,7,0,6,4,111,19,0,1,0.0,0,2
priam,com.netflix.priam.restore,PostRestoreHookException,0,0,2,2,11,2,0,0,-1.0,0,0
priam,com.netflix.priam.restore,Restore,2,1,4,3,19,4,0,2,0.5,7,10
priam,com.netflix.priam.restore,RestoreContext,5,0,8,6,80,19,0,0,0.25,1,6
priam,com.netflix.priam.restore,RestoreTokenSelector,2,0,2,2,23,3,0,0,0.0,6,2
priam,com.netflix.priam.restore,TestPostRestoreHook,0,0,5,4,61,9,0,0,-1.0,0,2
priam,com.netflix.priam.restore,TestRestore,6,0,8,7,106,12,0,0,0.0,1,7
priam,com.netflix.priam.scheduler,BlockingSubmitThreadPoolExecutor,6,0,4,3,66,8,0,0,0.0,2,0
priam,com.netflix.priam.scheduler,CronTimer,3,0,9,9,62,11,0,1,0.0,7,1
priam,com.netflix.priam.scheduler,ExecutionException,1,0,4,4,15,4,0,0,1.0,0,0
priam,com.netflix.priam.scheduler,GuiceJobFactory,1,1,2,2,13,2,0,0,0.0,1,0
priam,com.netflix.priam.scheduler,NamedThreadPoolExecutor,1,0,4,3,24,7,0,0,0.5,0,0
priam,com.netflix.priam.scheduler,LocalRejectedExecutionHandler,1,0,2,1,16,5,0,0,0.0,0,0
priam,com.netflix.priam.scheduler,PriamScheduler,4,0,8,8,89,11,0,0,0.0,11,3
priam,com.netflix.priam.scheduler,SimpleTimer,2,0,7,7,47,8,0,1,0.42857142857142855,1,1
priam,com.netflix.priam.scheduler,Task,5,1,8,7,48,10,2,0,0.375,2,1
priam,com.netflix.priam.scheduler,TaskTimer,0,0,2,0,7,2,2,0,-1.0,6,0
priam,com.netflix.priam.scheduler,UnsupportedTypeException,0,0,4,4,17,4,0,0,-1.0,0,0
priam,com.netflix.priam.scheduler,TestGuiceSingleton,0,0,5,2,30,5,0,0,-1.0,0,2
priam,com.netflix.priam.scheduler,EmptryInterface,0,0,1,0,3,1,1,0,-1.0,2,0
priam,com.netflix.priam.scheduler,GuiceSingleton,0,0,1,1,6,1,0,1,-1.0,2,0
priam,com.netflix.priam.scheduler,GModules,0,0,1,0,5,1,0,0,-1.0,0,2
priam,com.netflix.priam.scheduler,TestScheduler,2,0,9,8,55,9,0,0,0.6666666666666666,0,4
priam,com.netflix.priam.scheduler,TestTask,0,0,3,3,11,3,0,1,-1.0,1,1
priam,com.netflix.priam.scheduler,SingleTestTask,1,0,4,3,22,4,0,1,1.0,1,1
priam,com.netflix.priam.scheduler,TestSimpleTimer,2,0,7,6,31,7,0,0,0.0,0,0
priam,com.netflix.priam.tuner,CassandraTunerService,3,0,5,5,26,5,0,0,0.4,5,6
priam,com.netflix.priam.tuner,GCTuner,2,0,2,0,15,4,0,0,0.0,3,2
priam,com.netflix.priam.tuner,ICassandraTuner,0,0,3,0,6,3,1,0,-1.0,1,0
priam,com.netflix.priam.tuner,JVMOption,6,0,14,14,81,22,0,0,0.0,4,1
priam,com.netflix.priam.tuner,JVMOptionsTuner,2,0,7,3,105,23,0,0,0.0,3,4
priam,com.netflix.priam.tuner,PropertiesFileTuner,2,0,2,2,27,3,0,0,0.0,1,1
priam,com.netflix.priam.tuner,StandardTuner,4,0,11,5,192,29,0,1,0.0,1,7
priam,com.netflix.priam.tuner,TuneCassandra,4,0,4,4,31,5,0,0,0.5,3,3
priam,com.netflix.priam.tuner,JVMOptionTunerTest,7,0,13,10,129,18,0,0,0.15384615384615385,0,4
