Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
dubbo-compatible,com.alibaba.dubbo.rpc,Result,1,0,28,20,89,28,2,0,-1.0,4,0
dubbo-compatible,com.alibaba.dubbo.rpc,CompatibleResult,1,0,20,20,63,20,0,1,0.0,0,0
dubbo-compatible,com.alibaba.dubbo.rpc,RpcContext,1,0,66,66,310,74,0,0,0.22727272727272727,2,5
dubbo-compatible,com.alibaba.dubbo.rpc,RpcException,0,0,9,9,29,9,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.rpc,RpcInvocation,6,0,28,28,146,45,0,1,0.17857142857142858,0,4
dubbo-compatible,com.alibaba.dubbo.rpc,RpcResult,0,0,3,3,10,3,0,1,-1.0,1,0
dubbo-compatible,com.alibaba.dubbo.rpc.protocol.dubbo,FutureAdapter,1,0,16,15,102,22,0,0,0.25,0,2
dubbo-compatible,com.alibaba.dubbo.rpc.protocol.rest.support,ContentType,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.rpc.service,EchoService,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.rpc.service,GenericException,1,0,5,5,17,5,0,0,1.0,0,0
dubbo-compatible,com.alibaba.dubbo.rpc.service,GenericService,0,0,1,0,3,1,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.rpc.support,RpcUtils,0,0,10,10,40,10,0,0,-1.0,0,2
dubbo-compatible,com.alibaba.dubbo.validation,Validation,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.validation,Validator,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,org.apache.dubbo.cache,CacheTest,0,0,15,14,58,15,0,0,-1.0,0,4
dubbo-compatible,org.apache.dubbo.cache,NullInvocation,0,0,14,14,43,14,0,0,-1.0,0,0
dubbo-compatible,org.apache.dubbo.cache,MyCache,1,0,3,3,11,3,0,0,0.6666666666666666,0,1
dubbo-compatible,org.apache.dubbo.cache,MyCacheFactory,0,0,1,0,5,1,0,0,-1.0,0,1
dubbo-compatible,org.apache.dubbo.common.extension.activate,ActivateExt1,0,0,1,0,3,1,0,0,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension.activate.impl,ActivateExt1Impl1,0,0,1,1,5,1,0,0,-1.0,0,0
