Project Name,Package Name,Type Name,Code Smell
guava,com.google.common.collect,Collections2,Insufficient Modularization
guava,com.google.common.collect,FilteredCollection,Unutilized Abstraction
guava,com.google.common.collect,TransformedCollection,Unutilized Abstraction
guava,com.google.common.collect,OrderedPermutationCollection,Unutilized Abstraction
guava,com.google.common.collect,OrderedPermutationIterator,Unutilized Abstraction
guava,com.google.common.collect,PermutationCollection,Unutilized Abstraction
guava,com.google.common.collect,PermutationIterator,Unutilized Abstraction
guava,com.google.common.collect,CollectSpliterators,Insufficient Modularization
guava,com.google.common.collect,WithCharacteristics,Unutilized Abstraction
guava,com.google.common.collect,Splitr,Unutilized Abstraction
guava,com.google.common.collect,FlatMapSpliterator,Unutilized Abstraction
guava,com.google.common.collect,FlatMapSpliteratorOfObject,Unutilized Abstraction
guava,com.google.common.collect,FlatMapSpliteratorOfPrimitive,Unutilized Abstraction
guava,com.google.common.collect,FlatMapSpliteratorOfInt,Unutilized Abstraction
guava,com.google.common.collect,FlatMapSpliteratorOfLong,Unutilized Abstraction
guava,com.google.common.collect,FlatMapSpliteratorOfDouble,Unutilized Abstraction
guava,com.google.common.collect,CompactHashMap,Unutilized Abstraction
guava,com.google.common.collect,CompactHashMap,Insufficient Modularization
guava,com.google.common.collect,Itr,Unutilized Abstraction
guava,com.google.common.collect,KeySetView,Unutilized Abstraction
guava,com.google.common.collect,EntrySetView,Unutilized Abstraction
guava,com.google.common.collect,MapEntry,Unutilized Abstraction
guava,com.google.common.collect,ValuesView,Unutilized Abstraction
guava,com.google.common.collect,CompactHashSet,Insufficient Modularization
guava,com.google.common.collect,CompactLinkedHashMap,Unutilized Abstraction
guava,com.google.common.collect,CompactLinkedHashMap,Insufficient Modularization
guava,com.google.common.collect,EntrySetImpl,Unutilized Abstraction
guava,com.google.common.collect,KeySetImpl,Unutilized Abstraction
guava,com.google.common.collect,ValuesImpl,Unutilized Abstraction
guava,com.google.common.collect,Comparators,Unutilized Abstraction
guava,com.google.common.collect,ComparisonChain,Insufficient Modularization
guava,com.google.common.collect,InactiveComparisonChain,Unutilized Abstraction
guava,com.google.common.collect,ComputationException,Unutilized Abstraction
guava,com.google.common.collect,ConcurrentHashMultiset,Unutilized Abstraction
guava,com.google.common.collect,ConcurrentHashMultiset,Insufficient Modularization
guava,com.google.common.collect,FieldSettersHolder,Unnecessary Abstraction
guava,com.google.common.collect,EntrySet,Unutilized Abstraction
